calls,minutes,messages,mb_used,is_ultra
110,794.0300000000002,122,17415.3,1
1,1.37,0,669.77,0
89,597.54,26,21522.45,0
53,432.38000000000005,36,18448.989999999998,0
74,546.2099999999998,35,20134.43,0
8,48.36,4,1989.09,0
68,403.58000000000004,28,19210.63,0
32,232.29999999999998,63,11409.199999999997,0
44,324.85999999999996,0,18611.43,0
28,192.23000000000002,24,16902.05,0
106,806.6799999999998,72,12970.660000000002,0
107,791.7300000000002,80,20543.85,0
27,243.4,0,15670.37,1
41,239.52999999999997,53,25004.15,1
68,495.76,41,17250.420000000002,0
79,530.9700000000001,39,25208.91999999999,1
45,329.4199999999999,29,12411.019999999999,0
77,627.8799999999998,26,14153.700000000004,0
66,481.7800000000001,36,21693.06000000001,0
0,0,24,21626.900000000005,1
1,6.96,56,17956.440000000002,0
68,399.32000000000016,0,10204.480000000005,0
80,609.5200000000001,23,24968.759999999995,0
182,1225.1900000000003,99,13996.26,1
63,402.72999999999996,0,14706.160000000002,0
90,646.75,36,31566.110000000008,1
31,176,48,25040.630000000005,0
43,343.88,15,14005.92,0
73,559.0799999999998,31,22763.309999999998,0
75,459.13999999999993,57,10277.910000000002,0
27,182.90000000000003,15,12756.92,0
86,543.5900000000001,56,17333,0
66,443.43999999999994,43,21871.049999999992,0
134,947.28,67,20160.96,1
79,451.91999999999996,0,22439.97,0
26,118.57,146,15109.08,1
59,448.00999999999993,0,19685.019999999997,1
49,339.37000000000006,26,10780.28,0
92,603.4,40,7818.6900000000005,0
32,232.80000000000007,13,8507.870000000003,0
75,489.4700000000001,7,20478.940000000002,1
38,301.27,37,28914.239999999998,1
46,256.85,68,14600.31,0
16,116,0,10169.88,0
41,312.10999999999996,143,20527.32,1
76,524.5599999999997,0,5291.099999999999,1
86,553.93,51,13830.480000000001,0
59,420.91,32,10272.49,0
65,396.9800000000002,99,15287.76,0
56,355.13,30,9192.92,0
173,1255.3200000000004,17,4134.29,1
78,485.8400000000001,61,6948.760000000001,0
46,322.2300000000001,26,20424.799999999992,0
172,1165.12,159,20430.99,1
1,6.77,10,8313.56,0
45,336.12999999999994,56,11348.32,0
32,295.55000000000007,73,10968.37,0
44,295.84,0,15043.520000000002,0
37,263.88999999999993,113,19808.22,1
29,257.15999999999997,44,14456.639999999996,0
42,310.4800000000001,3,16462.989999999998,0
86,638.81,37,16139.700000000004,0
94,638.1600000000001,56,9050.09,1
51,316.47,88,19055.319999999996,0
29,217.14999999999998,46,16933.72,0
103,789.0299999999997,0,20679.879999999997,1
101,724.6499999999999,64,13229.44,0
95,680.9599999999999,44,15326.859999999999,0
5,26.069999999999997,106,29923.230000000003,1
82,638.1899999999999,0,14626.940000000004,1
97,639.6500000000002,31,18147.239999999998,0
0,0,32,16597.13,1
22,175.96,29,14303.319999999998,0
15,84.66,13,4353.73,1
75,510.19,92,14737.33,0
60,443.4200000000001,38,22978.02,1
22,126.41999999999999,181,22229.61,1
145,993.4000000000004,162,23748.910000000003,1
69,538.5800000000002,64,28639.489999999983,0
62,436.67999999999995,52,12311.240000000003,0
28,166.74000000000004,0,15887.439999999995,0
75,551.7900000000001,31,20046.450000000004,0
66,516.4899999999999,98,26830.489999999994,1
35,312.38000000000005,0,33272.81000000001,1
72,512.5,0,21285.789999999994,0
68,489.6100000000002,78,15569.780000000004,0
19,135.25,0,14463.840000000002,0
28,222.20999999999998,30,22986.299999999992,0
84,553.2400000000001,78,42735.18000000002,1
94,730.5799999999997,0,12233.029999999999,1
10,69.78999999999999,14,31506.710000000003,1
58,396.34000000000003,0,35033.59999999999,1
62,378.0600000000001,2,8305.090000000004,0
108,798.3699999999999,0,8069.960000000001,1
76,564.01,15,22740.619999999995,0
61,395.33000000000004,146,15215.51,1
93,730.4399999999998,0,20294.900000000005,1
80,462.4,44,17885.439999999995,0
70,489.7,13,10671.529999999999,0
49,390.86999999999995,69,15413.900000000003,0
17,115.85,2,7041.49,1
12,93.2,0,9037.670000000002,1
65,431.54999999999984,28,17414.4,0
68,443.1000000000001,5,6632.6,0
24,189.96,16,15604.37,0
52,375.3000000000001,5,20142.000000000004,0
9,72.66,6,1315.81,1
36,251.64000000000001,21,14754.12,0
33,222.1,0,22527.419999999995,0
59,422.11999999999995,0,18429.42,0
89,669.06,18,3139.82,1
7,47.019999999999996,1,539.37,0
63,407.34,0,14036.719999999998,0
46,314.15999999999997,48,16684.31,1
62,380.27,33,12115.870000000003,0
34,171.82000000000002,48,20825.96999999999,0
133,949.3600000000001,0,19036.429999999997,1
77,521.56,52,15118.849999999995,1
61,402.45000000000005,30,23445.31000000001,0
125,835.2900000000003,26,23116.04,0
0,0,42,13280.449999999999,1
69,440.74,38,7383.950000000001,0
64,492.1300000000001,75,16668.880000000005,0
39,213.16000000000005,8,18698.209999999995,0
81,576.3199999999998,83,18652.280000000006,0
32,208.48999999999998,0,21428.059999999998,0
176,1293.3900000000003,38,36497.09,1
40,303.31,0,18838.050000000003,0
51,310.77,22,24936.539999999997,1
72,556.9500000000002,7,23486.869999999995,0
62,401.18,47,17199.43,0
34,269.47,44,20102.12000000001,0
10,78.67,8,4986.910000000001,0
79,572.14,9,16602.130000000005,0
57,558.06,40,12270.329999999998,0
56,454.16000000000014,60,11953.020000000004,0
93,658.8899999999999,38,17655.470000000005,1
46,339.62,83,10494.550000000003,0
35,303.7500000000001,36,11617.070000000002,0
58,395.80999999999995,77,25859.089999999986,0
60,403.0700000000001,17,13519.040000000003,0
49,336.33,130,9777.89,1
56,446.8899999999999,0,18944.97,0
80,521.8799999999999,0,12851.66,0
108,747.3900000000001,96,36266.21999999999,0
34,258.96999999999997,107,10294.770000000002,0
72,472.24999999999994,23,16076.570000000003,0
43,245.64000000000001,6,22861.12,0
45,312.49000000000007,0,19797.79,0
32,227.29999999999998,79,12972.400000000005,0
67,460.76000000000005,27,16626.260000000002,0
110,715.1300000000001,30,11008.829999999998,0
55,485.2499999999998,32,15774.92,1
69,497.9,16,9867.090000000002,0
82,510.84999999999997,0,20154.229999999996,1
0,0,28,11864.259999999997,1
67,560.6199999999997,68,16663.57,0
72,411.84,0,10435.469999999998,0
76,484.48999999999995,11,22454.349999999995,0
10,61.3,0,958.1899999999999,0
164,1192.74,58,27231.160000000003,1
88,523.7800000000001,41,23530.120000000006,0
64,475.6800000000002,20,8540.269999999999,0
45,316.49,46,21354.670000000002,1
5,40.85,1,0.01,0
54,409.90999999999997,40,21692.219999999998,1
61,420.23,26,11597.570000000003,0
43,345.7,58,1981.69,1
97,664.4800000000002,78,8177.23,1
29,169.97,33,16555.43,0
54,366.17,59,19497.319999999992,0
72,503.08,56,32528.110000000004,1
62,396.2899999999998,0,17621.26,0
31,219.08999999999997,26,18407.089999999997,0
93,648.7,0,12458.339999999997,1
85,561.7399999999998,66,19989.25,0
78,545.4700000000001,19,17611.36,0
40,301.03000000000003,102,6057.629999999999,0
32,182.24000000000004,131,23932.639999999992,1
48,341.65,0,19000.02,0
62,476.35000000000014,40,20215.530000000006,0
42,288.82,103,15987.36,0
39,242.87000000000003,11,15370.830000000002,0
65,449.9599999999999,10,17448.899999999998,0
85,642.5199999999998,64,22592.44999999999,0
76,528.6200000000001,61,20397.68,0
134,933.8899999999999,91,12468.87,1
101,731.07,125,20223.02,0
23,139.26999999999998,16,8674.380000000001,0
35,254.35,14,16351.249999999998,0
60,442.5300000000001,0,15707.840000000002,0
58,370.03000000000003,29,33526.689999999995,1
42,328.7300000000001,61,23573.95999999999,1
86,580.55,33,8289.210000000001,0
13,80.8,9,2861.0000000000005,0
54,349.3799999999999,24,18433.419999999995,0
65,401.0600000000001,49,19660.399999999998,1
34,278.49,26,23499.290000000005,0
61,377.30000000000007,72,12003.469999999998,0
77,528.82,91,15940.730000000001,0
7,68.42999999999999,2,4442.16,0
19,97.14000000000003,0,15374.6,1
7,64.53,10,1455.5099999999998,0
95,731.9199999999997,0,17957.23,0
38,277.93999999999994,0,17402.540000000005,1
89,649.6299999999999,57,15825.709999999997,0
127,974.1899999999999,48,17987.98,0
66,396.66999999999996,119,24622.909999999993,1
79,582.1699999999997,27,21133.309999999998,0
111,721.8199999999999,0,13559.680000000004,0
32,238.18,35,13460.579999999998,0
92,610.9500000000003,68,20606.760000000002,0
141,1102.8800000000003,50,16951.739999999998,0
86,647.6000000000001,57,10893.829999999998,1
87,630.0100000000001,93,18576.019999999997,0
42,250.34999999999994,56,24091.579999999994,0
32,283.13000000000005,60,19223.32,0
52,401.99999999999994,33,11410.82,0
80,647.22,46,25063.609999999997,0
100,752.1999999999997,4,11412.69,1
61,398.88999999999993,24,13495.010000000002,0
120,932.1400000000001,6,35497.91,1
77,695.5299999999999,0,19981.200000000004,1
24,154.8,0,13011.589999999998,0
93,679.0699999999997,61,22704.520000000004,0
22,155.22,13,3082.69,0
72,489.99000000000007,83,13889.730000000003,0
40,227.89000000000004,38,0,1
10,90.5,15,26316.399999999998,1
2,12.43,48,29724.219999999998,0
37,263.57,0,18802.259999999995,0
52,301.04,7,11662.030000000002,1
82,539.1800000000001,46,16021.769999999997,0
62,436.39999999999986,89,8495.060000000001,1
111,814.2900000000002,112,21169.96,1
99,715.0100000000001,0,12532.410000000002,0
180,1219.9799999999996,109,19423.770000000008,1
45,292.83000000000004,0,11521.980000000001,0
43,296.15000000000003,59,15266.710000000001,0
72,530.4399999999999,86,17072.699999999997,0
55,397.36999999999995,41,17494.52,0
23,163.21000000000004,23,18806.07,0
65,489.11000000000007,18,10739.04,0
51,318.7,3,18659.16999999999,0
63,472.73999999999995,40,23709.86,0
18,118.15,83,11368.77,1
155,1005.9399999999998,84,23426.77,1
44,370.76000000000005,0,24751.520000000004,1
91,590.8999999999999,47,16154.170000000004,0
71,440.12999999999994,51,16070.919999999998,0
31,221.93000000000004,45,11601.380000000003,0
87,689.1100000000004,65,20087.98,0
3,35.47,62,11774.260000000002,1
35,205.34999999999997,52,35177.94000000001,1
3,48.739999999999995,2,439.62,1
59,432.5400000000001,29,13572.96,0
69,422.8000000000002,28,25065.1,0
51,360.5599999999999,53,19683.68,0
92,662.1499999999999,32,27426.209999999995,1
95,598.8300000000002,53,15659.790000000006,0
16,101.54000000000002,0,2299.74,0
51,375.07000000000005,117,6967,0
36,232.88000000000002,27,9695.7,0
75,543.44,42,14193.040000000003,0
89,579.1700000000001,17,20299.699999999997,0
55,446.06000000000006,79,26526.279999999995,0
143,905.0600000000003,109,18553.820000000003,1
141,844.6999999999999,50,4694.6,1
62,413.41999999999996,152,16139.12,1
108,794.96,85,10421.039999999997,1
53,359.13,0,13758.390000000003,0
36,259.78999999999996,72,19921.860000000004,0
101,685.8700000000001,2,21008.05,1
36,277.78999999999996,0,11990.309999999998,0
28,206.89000000000001,5,16985.05,0
73,453.8999999999999,57,4719.69,1
39,279.7300000000001,11,16845.92,0
20,167.3,31,10908.81,0
30,227.41,25,8503.109999999999,0
83,620.75,0,17914.78,0
45,286.42999999999995,47,15975.660000000002,0
126,898.98,0,23369.589999999993,0
19,94.18999999999998,18,43574.64000000001,1
9,80.82,2,12122.990000000002,0
11,36.650000000000006,0,4546.699999999999,1
52,336.3400000000001,73,4347.26,1
69,361.07000000000005,58,14138.490000000003,0
50,320.56,13,13719.1,0
56,364.36000000000007,0,14129.940000000002,0
21,100.66,5,8252.13,0
64,527.7100000000002,0,21620.429999999997,0
80,584.7499999999999,0,20571.440000000002,0
40,250.36999999999992,18,15510.549999999997,0
64,532.5200000000001,64,34556.2,1
55,320.3500000000001,5,20039.740000000005,0
55,347.1500000000001,15,10648.360000000002,0
11,95.75,1,3561,0
68,495.79000000000025,35,18135.64,0
45,313.71999999999997,38,14234.41,0
85,562.4500000000002,0,19633.109999999993,0
81,627.3399999999997,56,17266,0
45,300.97,45,17135.440000000006,0
89,643.6600000000001,31,18668.199999999997,1
37,262.26,76,20198.02,0
62,466.59999999999985,0,17353.480000000003,0
55,369.67,47,11584.49,1
93,639.0699999999999,29,26770.619999999995,1
91,549.5600000000001,41,26788.18,1
71,528.3299999999998,17,19918.659999999996,0
114,859.4000000000004,44,14445.300000000001,0
34,257.3,72,19280.100000000002,1
64,464.63999999999993,43,11503.599999999999,0
5,39.36000000000001,8,1175.75,0
40,269.23999999999995,29,8700.810000000001,0
38,239.39000000000001,35,26656.24,1
10,62.839999999999996,50,27796.649999999983,1
61,448.83999999999986,148,19449.179999999993,1
77,507.69000000000017,29,15418.550000000003,0
30,225.11,30,12280.809999999998,0
71,499.53999999999996,56,9791.010000000002,0
26,169.76999999999998,16,11684.21,1
60,480.72,54,11770.17,0
5,37.36,1,407.66,0
88,594.75,15,31015.1,1
46,303.75999999999993,13,12624.800000000003,0
76,546.8699999999999,0,23189.069999999996,1
76,561.37,28,17107.460000000003,0
74,493.0400000000002,30,12763.05,0
83,645.9399999999999,25,16673.980000000003,0
138,915.93,133,42626.67,1
60,408.4900000000001,0,22010.11999999999,0
5,35.89,6,3147.55,0
97,696.8,137,20085.309999999998,0
54,409.1100000000001,43,17989.16999999999,0
91,619.67,26,19183.099999999995,0
9,44.510000000000005,12,4829.620000000001,0
74,470.38,80,18412.399999999994,0
17,82.78,17,5577.549999999999,0
78,491.15,26,7497.19,1
29,136.48000000000002,0,18100.45,0
46,300.17,100,13432.779999999999,1
68,487.59000000000003,45,13544.520000000002,0
64,387.5299999999999,0,16690.019999999997,1
94,646.7800000000002,2,18383.34,0
71,503.11,11,16504.2,0
77,551.4300000000001,56,7694.58,0
53,370.87999999999994,82,21276.920000000002,1
90,603.1100000000002,6,16294.440000000002,0
54,447.86000000000007,26,15890.65,0
26,167.74999999999997,22,8673.33,0
64,436.17999999999995,0,21915.39,0
67,439.01,20,24095.570000000003,0
77,566.52,20,13180.369999999995,0
86,512.3900000000001,34,18459.359999999997,0
84,580.0800000000002,130,24932.590000000004,1
108,711.2800000000002,22,17609.379999999997,0
80,496.92000000000013,19,15212.54,0
67,492.3999999999999,16,22783.190000000002,0
174,1104.7300000000002,154,28599.739999999998,1
74,506.5000000000001,51,13174.87,0
89,648.4,18,4436.91,1
119,781.8799999999999,60,5950.320000000001,1
80,555.04,28,28083.579999999994,0
77,495.5699999999999,87,42039.01000000002,1
48,353.63,29,24852.780000000002,0
133,1017.1900000000003,0,12196.55,1
34,225.78,197,42144.5,1
27,192.98,34,23612.37,0
111,758.6599999999999,47,16045.160000000007,0
74,463.12,44,14037.900000000001,0
82,577.4699999999999,38,20004.26,0
36,260.94,10,15438.399999999998,0
56,336.16999999999996,18,12500.439999999999,0
56,344.70000000000005,17,16544.65,0
63,508.7,21,19254.67,1
72,439.9200000000001,29,14472.759999999998,0
35,257.09000000000003,28,16617.340000000004,0
39,242.70999999999995,0,20480.109999999993,0
67,482.28,25,21937.999999999996,0
96,661.7100000000004,24,18080.75,0
46,258.1499999999999,24,18208.59999999999,0
47,325.82,20,28775.84,0
69,535.1700000000002,70,19913.490000000005,0
57,454.0499999999999,13,17220.68,0
73,620.2499999999999,0,21098.49000000001,0
40,235.06,32,8778.89,0
31,165.14000000000001,134,17600.039999999997,1
39,257.01000000000005,52,19450.109999999997,0
91,584.1600000000002,62,19374.139999999996,0
64,507.9900000000002,0,31265.690000000002,1
92,600.4799999999999,88,23056.959999999995,0
27,185.17999999999998,49,14795.8,0
52,334.4200000000001,7,16456.44,0
66,480.48999999999995,26,15355.890000000001,0
113,790.6499999999997,0,11063.249999999998,1
124,786.9700000000004,73,27387.21999999998,0
16,107.80000000000001,0,13907.090000000002,0
36,227.34999999999997,25,20406.06,0
65,463.79000000000013,23,24868.649999999998,0
126,938.7900000000002,28,21644.519999999997,0
48,356.25999999999993,0,18212.929999999997,0
97,788.4800000000002,0,23525.629999999994,1
102,809.93,0,39195.63999999999,1
70,549.9900000000001,32,18243.38,1
63,406.16999999999996,0,18052.52,0
8,50.62,4,4333.2,1
54,384.6,59,15811.560000000001,0
64,400.3600000000001,20,9958.5,0
69,434.25999999999993,0,29724.129999999994,0
96,729.4699999999996,27,20890.92,1
19,152.48999999999998,6,18306.22,0
9,77.10000000000001,1,1810.5,0
47,299.8100000000001,37,20653.309999999994,0
79,597.0199999999999,57,8961.869999999999,0
83,543.7700000000001,0,14035.87,1
83,539.3199999999999,33,20967.279999999995,0
56,397.3599999999999,31,23876.909999999996,0
66,479.26,20,11500.330000000004,0
29,232.85000000000002,85,26395.119999999988,0
31,252.77000000000004,21,13556.920000000002,0
155,932.62,77,27627.739999999998,1
118,877.5800000000002,15,10242.800000000001,0
65,409.8600000000001,72,24977.96999999999,0
52,378.0100000000001,1,21618.29,0
108,775.5000000000001,75,10121.529999999999,1
20,104.85999999999999,17,5426.77,0
71,512.1099999999999,10,8897.950000000003,0
71,433.44000000000005,0,12611.61,0
58,444.37999999999994,42,19477.099999999995,0
49,349.09000000000003,60,26380.750000000004,1
41,289.83000000000004,15,22151.73,0
109,804.8400000000001,17,24407.790000000005,1
82,580.0900000000003,96,21463.8,0
73,529.51,0,10785.55,0
133,931.4899999999999,79,20299.330000000005,1
71,533.63,21,7455.940000000002,1
32,188.40999999999997,78,25113.59,1
63,419.7200000000001,0,43325.340000000004,1
126,832.1100000000001,75,14550.67,1
74,617.0199999999999,69,20878.340000000007,0
8,58.41,0,7568.330000000001,1
15,128.91,6,2241.43,1
37,306.40000000000003,2,16032.359999999999,0
35,268.55,71,23313.859999999993,0
55,337.0400000000001,31,17762.520000000008,0
145,984.3999999999999,109,23160.929999999997,1
74,557.7199999999999,3,21895.780000000006,0
41,250.27999999999997,6,14495.759999999997,0
46,298.78999999999996,39,19376.93,1
46,368.9299999999999,116,14808.28,1
89,577.0099999999999,17,18245.540000000005,0
104,740.9499999999999,0,33702.04,1
54,402.92,53,21925.269999999997,0
244,1632.0600000000004,39,9756.91,1
98,560.34,0,8853.22,0
55,372.57000000000005,79,27138.529999999988,0
56,429.44000000000005,17,19794.749999999996,0
98,761.5699999999998,0,21046.269999999993,0
117,814.7800000000004,139,26891.979999999992,0
33,233.2,36,20128.399999999994,0
56,382.4099999999999,7,14563.800000000001,0
176,1257.7900000000009,15,4717.59,1
19,145.13,6,5181.6,1
34,217.71999999999997,63,23026.359999999993,0
65,501.81000000000006,37,18545.489999999998,0
35,157.42000000000002,0,22498.209999999995,0
72,598.9700000000001,80,21315.709999999995,0
55,402.1700000000001,0,22021.11,1
83,624.8100000000001,43,14435.69,0
19,164.76000000000002,2,21542.219999999994,0
28,189.39,17,16527.159999999996,0
54,396.41000000000014,11,21085.67,0
68,391.54999999999995,31,24081.51,0
54,389.87999999999994,19,14525.259999999998,0
56,322.67,16,14197.960000000001,0
45,297.11,3,8964.46,1
95,664.6999999999999,18,11437.89,0
90,594.4200000000001,65,14509.819999999998,0
80,463.68,11,15157.589999999998,0
51,296.0399999999999,38,22479.570000000003,0
45,266.2,90,32625.390000000003,1
111,720.9699999999999,10,16930.55,1
59,328.33,9,24707.789999999994,0
37,229.11999999999998,0,27782.77,1
20,104.01999999999998,8,15873.880000000001,0
76,451.09000000000003,84,23212.120000000006,0
66,507.37000000000023,66,16677.749999999993,0
59,378.2500000000001,14,12135.58,0
58,373.65999999999997,22,19410.699999999993,0
37,239.03999999999996,41,23218.469999999994,0
6,50.949999999999996,5,3771.34,0
165,965.7400000000005,93,17477.230000000003,1
89,635.8599999999999,0,8417.029999999999,1
104,685.1800000000001,52,18334.3,0
56,418.38000000000005,13,18383.560000000005,0
35,249.34999999999997,48,24778.92,0
33,204.02999999999997,86,15724.48,0
13,106.70000000000002,61,37822.810000000005,1
74,472.4400000000002,18,16081.140000000003,0
47,341.32,0,13936.790000000003,0
75,530.5500000000001,143,21653.39,0
42,274.71,13,20319.359999999997,0
19,158.87,6,2412.3599999999997,0
68,523.56,14,18910.660000000003,0
87,621.03,72,10691.460000000003,0
69,512.6599999999999,14,14603.950000000003,0
59,348.50000000000006,61,12450.240000000002,0
84,528.2700000000001,16,18328.100000000002,0
48,436.16,13,29072.009999999995,0
87,568.92,60,18257.709999999992,0
85,616.14,0,22679.250000000004,1
61,429.99,43,11967.960000000001,0
74,519.58,84,20404.88000000001,0
48,379.99000000000007,92,12995.38,0
19,113.72,158,15616.049999999997,1
81,495.49999999999994,13,17081.559999999994,0
75,539.43,83,14021.899999999998,1
73,490.8900000000001,13,18708.869999999995,0
3,7.87,1,1844.5,0
106,735.9000000000001,55,32050.45,1
30,185.07000000000002,34,17166.530000000002,0
37,258.09,0,45180.75000000002,1
67,418.75,136,21709.95,1
69,457.30000000000007,14,17240.58,0
35,280.77,52,15578.669999999998,0
140,1023.7499999999995,35,9031.85,1
90,650.4399999999997,65,18448.120000000003,0
60,449.56999999999994,0,20700.960000000003,0
73,526.5300000000001,2,33886.450000000004,0
47,378.51999999999987,47,9804.440000000002,0
66,430.01000000000016,26,10542.800000000001,1
58,480.45,35,18911.030000000002,0
73,474.41000000000014,65,7512.26,1
53,329.56000000000006,2,11397.410000000002,0
69,478.16,66,13055.630000000001,0
56,323.62,38,15729.930000000008,0
60,466.85999999999996,43,21617.24,0
53,378.1699999999999,24,7136.390000000002,0
8,53.08,34,10879.860000000002,0
10,59.67,8,1849.66,0
57,462.77,21,19672.240000000005,0
25,193.57000000000005,0,5529.379999999999,0
4,22.17,42,22635.729999999996,0
28,239.04000000000002,24,11962.940000000002,0
176,1205.5699999999997,74,33903.30000000001,1
50,357.02000000000004,27,15108.030000000004,0
0,0,23,21934.03999999999,1
59,479.59000000000015,32,7716.720000000001,0
60,415.56,90,12840.400000000005,0
110,755.5500000000002,29,17240.64,1
32,218.95000000000002,0,36180.51,1
41,273.40000000000003,13,10944.140000000003,0
57,371.55,16,12283.460000000003,0
71,491.14000000000004,0,28677.709999999992,1
22,161.37,24,3805.3999999999996,1
38,271.43000000000006,15,19445.069999999996,0
97,742.0299999999999,81,14996.51,0
64,477.91999999999996,40,13361.740000000002,0
77,549.07,0,23388.63,1
92,614.41,49,16303.34,1
106,767.5799999999999,79,20699.119999999995,0
51,357.93999999999994,0,12099.969999999998,0
83,514.59,111,17027.899999999998,0
71,512.5299999999997,27,15772.679999999998,0
159,1170.6000000000001,71,31194.31,1
43,173.89999999999998,60,23233.819999999996,1
36,257.71,25,11425.270000000002,0
39,269.76,5,5208.780000000001,0
62,425.6900000000001,79,18444.139999999996,1
44,265.89000000000004,89,26019.299999999996,1
86,544.4900000000001,68,16555.89,0
33,240.41,26,13067.040000000003,0
45,296.26,75,13121.850000000002,0
46,338.90999999999997,49,11787.299999999997,0
90,684.0500000000002,23,19864.229999999992,0
96,732.41,40,36878.020000000004,1
94,587.74,26,19213.870000000003,0
70,465.0799999999999,38,19819.400000000005,0
69,346.68,53,31014.579999999994,0
82,595.63,42,11437.750000000004,0
84,513.1700000000001,0,13772.980000000001,0
46,362.87000000000006,8,11446.02,0
123,879.52,0,33383.26999999999,1
96,663.2399999999999,24,11277.350000000002,1
42,309.47,33,17946.68,0
68,433.1799999999999,90,23446.540000000005,0
57,393.06000000000006,9,17985.250000000004,0
106,828.4199999999997,124,17406.619999999995,1
70,466.67999999999984,38,12924.89,0
44,342.11,25,18110.910000000003,0
78,594.6899999999999,8,11551.050000000001,0
34,210.03000000000003,49,17071.060000000005,0
55,368.87,5,2123.81,1
31,222.3,65,16914.190000000002,0
74,549.14,20,17160.609999999997,0
70,414.63999999999993,0,21102.900000000005,0
77,538.8099999999998,69,17753.409999999996,0
94,596.13,63,20943.570000000003,0
42,364.99999999999994,34,11265.490000000002,0
59,433.12000000000006,0,15585.530000000006,0
56,364.76000000000005,153,19464.209999999995,1
30,155.04999999999998,23,21850.309999999994,0
2,20.95,55,22620.65000000001,0
102,795.71,101,8971.349999999999,1
19,150.06,87,16296.439999999999,1
81,532.33,61,7653.430000000001,1
52,314.1499999999999,15,2450.04,1
64,362.09000000000003,14,14156.140000000003,0
24,180.12,42,9667.4,0
50,350.71999999999997,29,29301.670000000002,1
56,458.2200000000001,33,19012.749999999993,0
43,343.31999999999994,20,6377.679999999999,0
54,412.16999999999985,115,13679.080000000002,1
29,141.60999999999999,165,18475.480000000003,1
84,538.6100000000001,29,31564.31,0
89,662.2800000000001,0,14170.070000000005,0
63,478.9200000000001,54,23681.930000000004,1
64,486.0099999999999,57,20636.189999999995,0
111,834.0199999999998,96,12942.020000000002,0
63,543.3799999999998,17,17229.84,0
72,513.87,3,15613.769999999999,0
27,166.47,77,19664.2,0
61,452.35,57,20224.399999999998,0
93,603.0400000000002,39,26523.98,1
52,371.8599999999999,84,9536.33,1
119,823.54,76,18735.17,0
77,519.2800000000001,11,11189.950000000003,0
51,409.99999999999983,74,19594.450000000004,1
81,575.14,4,8946.730000000001,1
79,601.6700000000001,93,11147.8,1
51,385.72,20,15169.600000000006,0
27,148.88999999999996,45,6976.25,1
52,331.8399999999999,56,13217.210000000001,0
109,799.7500000000002,76,25100.05,1
79,624.3799999999999,69,17857.270000000004,0
61,402.3400000000001,0,16785.119999999995,0
74,490.7400000000001,0,24764.400000000005,0
67,452.9500000000001,62,17171.160000000003,0
60,424.22,40,11053.580000000005,0
55,405.57,17,13259.769999999997,0
62,360.6499999999999,101,11723.299999999997,0
41,269.09999999999997,0,13495.250000000004,0
2,2,157,25482.17,1
49,255.31999999999996,0,8413.880000000001,0
77,496.22999999999996,25,28647.829999999994,1
25,155.55,98,17856.190000000002,0
125,801.7799999999996,0,7517.549999999999,1
67,472.33999999999986,36,18123.199999999997,0
98,728.1699999999997,53,15680.409999999998,0
44,324.2000000000001,12,19830.429999999997,0
28,152.39,21,23045.099999999995,0
67,503.16999999999996,25,13295.630000000003,0
38,280.97,41,16853.450000000008,0
74,440.0300000000001,1,27350.309999999998,1
76,573.7899999999996,25,15675.640000000005,0
60,445.0299999999999,117,10231.260000000002,1
38,289.38,0,25212.219999999998,1
96,734.4400000000002,78,29498.570000000003,1
128,989.9,6,24999.739999999998,0
143,1155.9500000000003,171,15790.19,1
40,239.85000000000002,135,21196.739999999998,1
21,130.18,5,9080.990000000002,0
71,485.1200000000001,46,16702.030000000002,0
65,489.5600000000002,74,19437.57,1
7,17.62,30,20027.830000000013,0
34,279.06,83,13463.840000000002,0
80,545.1900000000003,26,14845.81,0
38,257.63,38,13669.660000000003,0
60,370.47,27,15877.800000000001,0
107,697.79,136,23537.37,0
107,733.4499999999997,98,10756.78,1
68,513.6600000000001,39,21590.91,0
15,93.62,17,34709.12,1
42,249.26999999999992,18,18914.880000000005,0
61,517.8199999999999,0,20207.499999999996,0
67,482.8799999999999,60,22854.119999999988,0
29,215.88999999999996,27,18411.289999999997,0
86,595.1399999999999,0,9868.54,0
80,554.1000000000001,17,10823.779999999999,0
40,253.36,19,18842.649999999998,0
61,450.84000000000003,61,13996.760000000002,0
12,86.62000000000002,22,36628.85,1
59,405.65000000000003,0,13673.900000000003,0
121,901.8399999999998,47,24155.079999999984,0
51,391.2199999999999,0,23062.379999999994,0
66,475.21999999999997,83,6561.24,1
37,226.06,32,18443.50000000001,0
6,42.989999999999995,9,12782.92,0
92,746.5500000000002,28,11211.999999999998,1
83,588.9499999999999,68,15433.180000000002,0
40,319.05,36,14599.640000000003,0
73,582.4699999999999,33,12095.909999999996,0
67,433.41,80,15662.730000000003,0
42,275.13,42,19131.65,1
78,511.1999999999998,72,13345.200000000003,0
136,927,101,22268.869999999995,1
22,168.44,16,8787.01,0
43,265.38,49,20000.13000000001,1
65,488.0799999999998,12,25301.119999999995,0
16,107.71999999999998,16,5289.33,0
56,433.63,22,20869.680000000004,0
163,1139.1299999999999,75,11325.960000000003,1
41,276.03000000000003,72,2621.8300000000004,1
72,517.9799999999999,38,19891.31,0
88,464.78000000000014,66,15602.340000000002,0
98,709.48,6,21427.87,0
55,385.93999999999994,14,21957.92999999999,0
97,651.92,46,29738.879999999997,1
21,188.44000000000005,9,7414.170000000002,0
